timestamp,address,vehicle_id,type_of_vehicle,model_of_vehicle,color,technical_issues,year,engine_location,is_escaped
2019-09-30T11:46:00Z,"Кировский район, г Астрахань, ул Софьи Перовской, 157",ТС1,"В-класс (малый) до 3,9 м",GEELY MK,Иные цвета,Технические неисправности отсутствуют,2008,Задний,Нет
2019-09-30T11:46:00Z,"Кировский район, г Астрахань, ул Софьи Перовской, 157",ТС2,"В-класс (малый) до 3,9 м",ВАЗ Largus (Ларгус),Иные цвета,Технические неисправности отсутствуют,2014,Передний,Нет
2019-09-30T09:15:00Z,"Трусовский район, г Астрахань, ул Комсомольская, 127",ТС1,"В-класс (малый) до 3,9 м",NISSAN Almera,Белый,Технические неисправности отсутствуют,2017,Передний,Нет
2019-09-30T09:15:00Z,"Трусовский район, г Астрахань, ул Комсомольская, 127",ТС2,Самосвалы,МАЗ-МАН 651668,Оранжевый,Технические неисправности отсутствуют,2009,Задний,Нет
2019-09-29T18:15:00Z,"Ахтубинский район, г Ахтубинск, ул Волгоградская, 109",ТС1,"В-класс (малый) до 3,9 м",RENAULT Logan,Синий,Технические неисправности отсутствуют,2006,Передний,Нет
2019-09-29T18:15:00Z,"Ахтубинский район, г Ахтубинск, ул Волгоградская, 109",ТС2,"В-класс (малый) до 3,9 м",ВАЗ ВАЗ 2112 и модификации,Иные цвета,Технические неисправности отсутствуют,2002,Передний,Нет
2019-09-29T19:35:00Z,"Трусовский район, г Астрахань, пер Ленинградский, 56",ТС1,"В-класс (малый) до 3,9 м",KIA Rio,Красный,Иные неисправности,2018,Передний,Нет
2019-09-29T19:35:00Z,"Трусовский район, г Астрахань, пер Ленинградский, 56",ТС2,Велосипеды,Прочие марки ТС Прочие марки и модели ТС,Синий,Технические неисправности отсутствуют,2017,Задний,Нет
2019-09-29T20:10:00Z,Енотаевский район,ТС1,"А-класс (особо малый) до 3,5 м",ВАЗ Granta (Гранта),Серый,Технические неисправности отсутствуют,2012,Передний,Нет
2019-09-29T19:48:00Z,Лиманский район,ТС1,Минивэны и универсалы повышенной вместимости,DODGE Caravan,Серый,Технические неисправности отсутствуют,2001,Передний,Нет
2019-09-29T02:00:00Z,"Ленинский район, г Астрахань, ул Юрия Селенского, 2",ТС1,"В-класс (малый) до 3,9 м",ВАЗ Priora,Зеленый,Технические неисправности отсутствуют,2008,Передний,Да
2019-09-28T00:30:00Z,Наримановский район,ТС1,Велосипеды,NA,NA,Технические неисправности отсутствуют,NA,NA,Нет
2019-09-28T00:30:00Z,Наримановский район,ТС2,"В-класс (малый) до 3,9 м","ВАЗ  Жигули  ВАЗ-2101, 02, 03 и модификации",Желтый,Не устанавливались,1980,Передний,Да
2019-09-28T11:20:00Z,"Кировский район, г Астрахань, ул Челюскинцев, 42",ТС1,"В-класс (малый) до 3,9 м",TOYOTA Camry,Серый,Технические неисправности отсутствуют,2011,Передний,Нет
2019-09-28T11:20:00Z,"Кировский район, г Астрахань, ул Челюскинцев, 42",ТС2,Фургоны,"ГАЗ 2705  Газель , 27057 и модификации",Белый,Технические неисправности отсутствуют,2010,Задний,Нет
2019-09-28T17:30:00Z,Приволжский район,ТС1,"С-класс (малый средний, компактный) до 4,3 м",DAEWOO Прочие модели Daewoo,Белый,Технические неисправности отсутствуют,2017,Передний,Нет
2019-09-28T17:30:00Z,Приволжский район,ТС2,"С-класс (малый средний, компактный) до 4,3 м","ВАЗ ВАЗ 2110, 21101, 21102, 21103, 21108",Синий,Технические неисправности отсутствуют,1999,Передний,Нет
2019-09-28T07:30:00Z,Лиманский район,ТС1,Минивэны и универсалы повышенной вместимости,ВАЗ  Нива  ВАЗ-2121 и модификации,Многоцветный,Технические неисправности отсутствуют,2011,Полноприводный,Нет
2019-09-28T07:30:00Z,Лиманский район,ТС2,"В-класс (малый) до 3,9 м",GEELY Emgrand,Белый,Технические неисправности отсутствуют,2014,Передний,Нет
2019-09-28T13:00:00Z,"Кировский район, г Астрахань, ул Бакинская, 133",ТС1,"В-класс (малый) до 3,9 м",ВАЗ ВАЗ 2114 и модификации,Серый,Технические неисправности отсутствуют,2007,Передний,Нет
2019-09-28T13:00:00Z,"Кировский район, г Астрахань, ул Бакинская, 133",ТС2,"В-класс (малый) до 3,9 м",ВАЗ ВАЗ 2112 и модификации,Серый,Иные неисправности,2008,Передний,Нет
2019-09-28T13:00:00Z,"Кировский район, г Астрахань, ул Бакинская, 133",ТС3,"В-класс (малый) до 3,9 м",ВАЗ  Нива  ВАЗ-2121 и модификации,Серый,Технические неисправности отсутствуют,2012,Передний,Нет
2019-09-28T09:30:00Z,"Трусовский район, г Астрахань, пер Ульяновский, 4",ТС1,"В-класс (малый) до 3,9 м",TOYOTA Avensis,Серый,Технические неисправности отсутствуют,2002,Передний,Нет
2019-09-28T09:30:00Z,"Трусовский район, г Астрахань, пер Ульяновский, 4",ТС2,"В-класс (малый) до 3,9 м",CHEVROLET Aveo,Красный,Технические неисправности отсутствуют,2007,Передний,Нет
2019-09-28T07:30:00Z,Наримановский район,ТС1,"В-класс (малый) до 3,9 м",FORD Focus,Красный,Технические неисправности отсутствуют,2004,Передний,Нет
2019-09-28T07:30:00Z,Наримановский район,ТС2,Фургоны,ГАЗ Прочие модели ГАЗ,Белый,Технические неисправности отсутствуют,2007,Задний,Нет
2019-09-27T19:55:00Z,Енотаевский район,ТС1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ ВАЗ 2114 и модификации,Иные цвета,Технические неисправности отсутствуют,2006,Передний,Нет
2019-09-27T14:00:00Z,Ахтубинский район,ТС1,"В-класс (малый) до 3,9 м",RENAULT Logan,Серый,Технические неисправности отсутствуют,2009,Передний,Нет
2019-09-26T13:00:00Z,"Кировский район, г Астрахань, ул Набережная 1 Мая, 148",ТС1,"В-класс (малый) до 3,9 м",БОГДАН Прочие модели автобусов БОГДАН,Иные цвета,Технические неисправности отсутствуют,2011,Передний,Нет
2019-09-26T13:00:00Z,"Кировский район, г Астрахань, ул Набережная 1 Мая, 148",ТС2,"В-класс (малый) до 3,9 м",HYUNDAI Getz,Иные цвета,Технические неисправности отсутствуют,2007,Передний,Нет
2019-09-26T08:45:00Z,"Кировский район, г Астрахань, ул Мусы Джалиля, 35",ТС1,"В-класс (малый) до 3,9 м",ВАЗ ВАЗ 2115 и модификации,Белый,Технические неисправности отсутствуют,2012,Задний,Нет
2019-09-26T08:45:00Z,"Кировский район, г Астрахань, ул Мусы Джалиля, 35",ТС2,"В-класс (малый) до 3,9 м",ВАЗ Kalina,Белый,Технические неисправности отсутствуют,2017,Передний,Нет
2019-09-26T08:45:00Z,Лиманский район,ТС1,"В-класс (малый) до 3,9 м",ВАЗ ВАЗ 2115 и модификации,Иные цвета,Иные неисправности,2002,Задний,Нет
2019-09-26T19:30:00Z,"Кировский район, г Астрахань, ул Магнитогорская, .",ТС1,Самосвалы,ГАЗ Прочие модели ГАЗ,Синий,"Наличие конструктивных изменений по сравнению с серийным ТС, сведения о которых отсутствуют в регистрационных документах",1987,Передний,Нет
2019-09-26T07:50:00Z,"Советский район, г Астрахань, ул 1-я Виноградная, 25",ТС1,"В-класс (малый) до 3,9 м",KIA Rio,Синий,Технические неисправности отсутствуют,2005,Передний,Нет
2019-09-25T15:40:00Z,"Харабалинский район, г Харабали, ул Аэродромная, 12",ТС1,"В-класс (малый) до 3,9 м",ВАЗ Прочие модели ВАЗ,Белый,Технические неисправности отсутствуют,2002,Передний,Нет
2019-09-25T15:40:00Z,"Харабалинский район, г Харабали, ул Аэродромная, 12",ТС2,"В-класс (малый) до 3,9 м",ВАЗ Прочие модели ВАЗ,Серый,Технические неисправности отсутствуют,2003,Задний,Нет
2019-09-25T13:30:00Z,Красноярский район,ТС1,Прочие легковые автомобили,VOLKSWAGEN Transporter,Синий,Технические неисправности отсутствуют,1994,Передний,Нет
2019-09-25T13:30:00Z,Красноярский район,ТС2,"В-класс (малый) до 3,9 м",ВАЗ ВАЗ 2115 и модификации,Серый,Технические неисправности отсутствуют,2009,Передний,Нет
2019-09-24T08:30:00Z,"Советский район, г Астрахань, ул Адмирала Нахимова, 47",ТС1,"В-класс (малый) до 3,9 м",TOYOTA Vitz,Серый,Технические неисправности отсутствуют,2005,Задний,Нет
2019-09-24T08:30:00Z,"Советский район, г Астрахань, ул Адмирала Нахимова, 47",ТС2,Одноэтажные длиной от 5 до 8 м,FORD Transit,Серый,Ремни безопасности неработоспособны или имеют видимые надрывы,2011,Задний,Нет
2019-09-24T17:05:00Z,Харабалинский район,ТС1,Велосипеды,NA,NA,Технические неисправности отсутствуют,NA,NA,Нет
2019-09-24T17:05:00Z,Харабалинский район,ТС2,"В-класс (малый) до 3,9 м",KIA Spectra,Желтый,Технические неисправности отсутствуют,2008,Передний,Нет
2019-09-23T03:05:00Z,Черноярский район,ТС1,Фургоны,ГАЗ 27527 и модификации,Белый,Технические неисправности отсутствуют,2009,Передний,Нет
2019-09-23T22:00:00Z,Красноярский район,ТС1,Прочие легковые автомобили,LEXUS LX,Черный,Технические неисправности отсутствуют,2018,Полноприводный,Нет
2019-09-23T18:50:00Z,"Наримановский район, с Старокучергановка, ул Проездная, 99",ТС1,"В-класс (малый) до 3,9 м",ВАЗ  Жигули  ВАЗ-2107 модификации,Белый,Технические неисправности отсутствуют,2004,Передний,Нет
2019-09-23T17:30:00Z,"Советский район, г Астрахань, ул Боевая, 45",ТС1,"В-класс (малый) до 3,9 м",ВАЗ Granta (Гранта),Белый,Технические неисправности отсутствуют,2019,Передний,Нет
2019-09-23T17:30:00Z,"Советский район, г Астрахань, ул Боевая, 45",ТС2,"В-класс (малый) до 3,9 м",CHEVROLET Aveo,Синий,Технические неисправности отсутствуют,2013,Передний,Нет
2019-09-23T13:00:00Z,"Кировский район, г Астрахань, ул Свердлова, 89",ТС1,Одноэтажные длиной от 5 до 8 м,"ГАЗ 3221  Газель , 32217, 32213, 32212, 322172, 322132, 322133 и модификации",Белый,"Наличие конструктивных изменений по сравнению с серийным ТС, сведения о которых отсутствуют в регистрационных документах | Неудовлетворительное состояние светоотражающих элементов",2012,Передний,Нет
2019-09-23T13:00:00Z,"Кировский район, г Астрахань, ул Свердлова, 89",ТС2,"В-класс (малый) до 3,9 м",NISSAN X-Trail,Белый,Технические неисправности отсутствуют,2012,Полноприводный,Нет
2019-09-23T11:10:00Z,"Ленинский район, г Астрахань, ул Соликамская 2-я, 12а",ТС1,Самосвалы,КАМАЗ Прочие модели КАМАЗ,Оранжевый,Технические неисправности отсутствуют,2016,Задний,Нет
2019-09-22T14:10:00Z,"Наримановский район, с Солянка",ТС1,"В-класс (малый) до 3,9 м",PEUGEOT 408,Белый,Технические неисправности отсутствуют,2013,Передний,Нет
2019-09-22T14:10:00Z,"Наримановский район, с Солянка",ТС2,"В-класс (малый) до 3,9 м",HYUNDAI i30,Черный,Технические неисправности отсутствуют,2014,Полноприводный,Нет
2019-09-22T14:10:00Z,"Наримановский район, с Солянка",ТС3,"В-класс (малый) до 3,9 м",MERCEDES E-класс,Серый,Технические неисправности отсутствуют,1998,Задний,Нет
2019-09-22T07:30:00Z,"Ленинский район, г Астрахань, ул Бабаевского, 29",ТС1,"В-класс (малый) до 3,9 м",ВАЗ Granta (Гранта),Серый,Технические неисправности отсутствуют,2018,Передний,Нет
2019-09-21T12:00:00Z,"Трусовский район, г Астрахань, ул Дзержинского, 2",ТС1,Одноэтажные длиной от 5 до 8 м,FORD Transit,Белый,Технические неисправности отсутствуют,2013,Передний,Нет
2019-09-21T12:00:00Z,"Трусовский район, г Астрахань, ул Дзержинского, 2",ТС2,Одноэтажные длиной от 5 до 8 м,"ГАЗ 3221  Газель , 32217, 32213, 32212, 322172, 322132, 322133 и модификации",Белый,"Наличие конструктивных изменений по сравнению с серийным ТС, сведения о которых отсутствуют в регистрационных документах",2012,Задний,Нет
2019-09-21T05:20:00Z,Харабалинский район,ТС1,"В-класс (малый) до 3,9 м",RENAULT Logan,Белый,Технические неисправности отсутствуют,2015,Передний,Нет
2019-09-21T05:20:00Z,Харабалинский район,ТС2,Бортовые грузовые автомобили,КАМАЗ 5321,Серый,Технические неисправности отсутствуют,1995,Передний,Нет
2019-09-21T05:20:00Z,Харабалинский район,ТС3,Прицепы общего назначения к грузовым автомобилям,NA,Коричневый,Технические неисправности отсутствуют,1997,NA,Нет
2019-09-20T09:00:00Z,"Ленинский район, г Астрахань, ул Жилая, 17 А",ТС1,Фургоны,"ГАЗ 2705  Газель , 27057 и модификации",Синий,Технические неисправности отсутствуют,1999,Передний,Нет
2019-09-20T09:00:00Z,"Ленинский район, г Астрахань, ул Жилая, 17 А",ТС2,Фургоны,ВИС Прочие модели ВИС,Белый,Технические неисправности отсутствуют,2015,Передний,Нет
2019-09-20T18:30:00Z,"Кировский район, г Астрахань, ул Свердлова, 80",ТС1,Одноэтажные длиной от 5 до 8 м,PEUGEOT Прочие модели Peugeot,Белый,Технические неисправности отсутствуют,2011,Передний,Нет
2019-09-20T15:00:00Z,"Советский район, г Астрахань, ул Боевая, 101",ТС1,Прочие одноярусные,ГАЗ Прочие модели ГАЗ,Белый,Неисправность рабочей тормозной системы | Износ рисунка протектора,2011,Передний,Нет
2019-09-20T19:30:00Z,"Советский район, г Астрахань, ул Аэропортовское шоссе, 33",ТС1,"В-класс (малый) до 3,9 м",RENAULT Megane,Серый,Технические неисправности отсутствуют,2004,Передний,Нет
2019-09-20T19:30:00Z,"Советский район, г Астрахань, ул Аэропортовское шоссе, 33",ТС2,"В-класс (малый) до 3,9 м",RENAULT Duster,Черный,Технические неисправности отсутствуют,2012,Полноприводный,Нет
2019-09-20T21:40:00Z,"Кировский район, г Астрахань, ул Куликова, 28",ТС1,"В-класс (малый) до 3,9 м",ВАЗ  Жигули  ВАЗ-2107 модификации,Синий,Технические неисправности отсутствуют,2006,Задний,Да
2019-09-20T11:50:00Z,"Ленинский район, г Астрахань, ул Яблочкова, 26",ТС1,"В-класс (малый) до 3,9 м",TOYOTA Avensis,Серый,Технические неисправности отсутствуют,2007,Передний,Нет
2019-10-17T18:20:00Z,"Кировский район, г Астрахань, ул Бэра, 17",ТС1,"В-класс (малый) до 3,9 м",RENAULT Duster,Белый,Технические неисправности отсутствуют,2018,Передний,Да
2019-10-17T19:30:00Z,Наримановский район,ТС1,"А-класс (особо малый) до 3,5 м",ВАЗ ВАЗ 2114 и модификации,Серый,Ремни безопасности неработоспособны или имеют видимые надрывы,2007,Передний,Нет
2019-10-17T07:50:00Z,"Трусовский район, г Астрахань, ул Лепехинская, 49",ТС1,"В-класс (малый) до 3,9 м",ВАЗ  Жигули  ВАЗ-2107 модификации,Иные цвета,Ремни безопасности неработоспособны или имеют видимые надрывы,2006,Передний,Нет
2019-10-17T07:50:00Z,"Трусовский район, г Астрахань, ул Лепехинская, 49",ТС2,Мотоциклы,Прочие марки мотоциклов Прочие марки мотоциклов,Белый,Технические неисправности отсутствуют,2019,Иной,Нет
2019-10-17T13:20:00Z,Наримановский район,ТС1,"В-класс (малый) до 3,9 м",KIA Rio,Белый,Технические неисправности отсутствуют,2013,Задний,Нет
2019-10-17T13:20:00Z,Наримановский район,ТС2,"В-класс (малый) до 3,9 м",KIA Rio,Серый,Технические неисправности отсутствуют,2012,Передний,Нет
2019-10-17T13:25:00Z,"Советский район, г Астрахань, ул Боевая, 48",ТС1,Одноэтажные длиной от 5 до 8 м,VOLKSWAGEN LT,Белый,"На одну ось ТС установлены шины различных размеров, конструкций (радиальной, диагональной, камерной, бескамерной), моделей, с различными рисунками протектора. На ТС одновременно установлены ошипованные и неошипованные шины",2005,Передний,Нет
2019-10-16T20:30:00Z,"Кировский район, г Астрахань, ул Валерии Барсовой, 14",ТС1,"В-класс (малый) до 3,9 м","ВАЗ ВАЗ 2111, 21110 (универсал), 21113, 21114",Иные цвета,Иные неисправности,2007,Передний,Нет
2019-10-16T20:30:00Z,"Кировский район, г Астрахань, ул Валерии Барсовой, 14",ТС2,Прочая спецтехника,ГАЗ Прочие модели ГАЗ,Белый,Технические неисправности отсутствуют,2012,Передний,Нет
2019-10-16T20:30:00Z,"Кировский район, г Астрахань, ул Валерии Барсовой, 14",ТС3,"В-класс (малый) до 3,9 м",FORD Fusion,Белый,Технические неисправности отсутствуют,2008,Передний,Нет
2019-10-16T15:30:00Z,"Советский район, г Астрахань, ул Генерала Епишева, 31",ТС1,"В-класс (малый) до 3,9 м",FIAT Albea,Иные цвета,Технические неисправности отсутствуют,2008,Передний,Нет
2019-10-16T06:30:00Z,Приволжский район,ТС1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ ВАЗ 2114 и модификации,Черный,Технические неисправности отсутствуют,2011,Передний,Нет
2019-10-16T06:30:00Z,Приволжский район,ТС2,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ  Жигули  ВАЗ-2107 модификации,Белый,Технические неисправности отсутствуют,2008,Задний,Нет
2019-10-16T15:10:00Z,"Ленинский район, г Астрахань, ул Зеленая, 70",ТС1,"В-класс (малый) до 3,9 м",NA,NA,Технические неисправности отсутствуют,NA,NA,Да
2019-10-16T18:30:00Z,Камызякский район,ТС1,"В-класс (малый) до 3,9 м",RENAULT Logan,Серый,Технические неисправности отсутствуют,2014,Передний,Нет
2019-10-15T10:40:00Z,"Советский район, г Астрахань, ул Фунтовское шоссе, 2",ТС1,"В-класс (малый) до 3,9 м",KIA Spectra,Красный,Технические неисправности отсутствуют,2008,Передний,Нет
2019-10-15T10:40:00Z,"Советский район, г Астрахань, ул Фунтовское шоссе, 2",ТС2,"В-класс (малый) до 3,9 м","ВАЗ ВАЗ 2110, 21101, 21102, 21103, 21108",Желтый,Технические неисправности отсутствуют,2004,Передний,Нет
2019-10-15T00:20:00Z,"Трусовский район, г Астрахань, ул Дзержинского, 49",ТС1,"В-класс (малый) до 3,9 м",RENAULT Logan,Синий,Технические неисправности отсутствуют,2013,Передний,Нет
2019-10-15T21:00:00Z,"Кировский район, г Астрахань, ул Софьи Перовской, 79",ТС1,"В-класс (малый) до 3,9 м",MITSUBISHI Lancer,Серый,Иные неисправности,2006,Передний,Нет
2019-10-15T14:40:00Z,"Советский район, г Астрахань, ул Звездная, 23",ТС1,"В-класс (малый) до 3,9 м",VOLKSWAGEN Polo,Желтый,Технические неисправности отсутствуют,2011,Передний,Нет
2019-10-15T14:40:00Z,"Советский район, г Астрахань, ул Звездная, 23",ТС2,Мотоциклы,KAWASAKI 250,Зеленый,Технические неисправности отсутствуют,2012,Иной,Нет
2019-10-15T22:30:00Z,"Приволжский район, с Осыпной Бугор, ул Астраханская, 22 в",ТС1,"В-класс (малый) до 3,9 м","ВАЗ  Жигули  ВАЗ-2108, 09 и модификации",Красный,Технические неисправности отсутствуют,1988,Передний,Нет
2019-10-15T22:30:00Z,"Приволжский район, с Осыпной Бугор, ул Астраханская, 22 в",ТС2,"В-класс (малый) до 3,9 м",HYUNDAI Solaris,Фиолетовый,Технические неисправности отсутствуют,2013,Передний,Нет
2019-10-14T12:30:00Z,"Кировский район, г Астрахань, ул Гилянская, 31",ТС1,"В-класс (малый) до 3,9 м",MAZDA 626,Белый,Технические неисправности отсутствуют,2015,Передний,Нет
2019-10-14T08:45:00Z,"Советский район, г Астрахань, ул Адмирала Нахимова, 66 Г",ТС1,"В-класс (малый) до 3,9 м",KIA Rio,Красный,Технические неисправности отсутствуют,2018,Передний,Нет
2019-10-14T08:45:00Z,"Советский район, г Астрахань, ул Адмирала Нахимова, 66 Г",ТС2,"В-класс (малый) до 3,9 м",SKODA Octavia,Серый,Технические неисправности отсутствуют,2008,Передний,Нет
2019-10-13T16:30:00Z,"Советский район, г Астрахань, ул Адмирала Нахимова, 29",ТС1,Одноэтажные длиной от 5 до 8 м,FORD Transit,Белый,Технические неисправности отсутствуют,2019,Передний,Нет
2019-10-13T09:20:00Z,"Кировский район, г Астрахань, ул Магнитогорская, 5",ТС1,"В-класс (малый) до 3,9 м",RENAULT Logan,Белый,Технические неисправности отсутствуют,2018,Передний,Нет
2019-10-13T09:20:00Z,"Кировский район, г Астрахань, ул Магнитогорская, 5",ТС2,"В-класс (малый) до 3,9 м",MITSUBISHI Pajero,Зеленый,Технические неисправности отсутствуют,2001,Передний,Нет
2019-10-13T23:15:00Z,"Трусовский район, г Астрахань, пл Заводская, 40",ТС1,"В-класс (малый) до 3,9 м",ВАЗ Priora,Белый,Технические неисправности отсутствуют,2013,Задний,Нет
2019-10-13T23:15:00Z,"Трусовский район, г Астрахань, пл Заводская, 40",ТС2,"В-класс (малый) до 3,9 м",TOYOTA Camry,Белый,Технические неисправности отсутствуют,2017,Передний,Нет
2019-10-13T23:20:00Z,"Кировский район, г Астрахань, ул Адмиралтейская, 2",ТС1,"В-класс (малый) до 3,9 м",TOYOTA Camry,Черный,Технические неисправности отсутствуют,2018,Передний,Нет
2019-10-13T23:20:00Z,"Кировский район, г Астрахань, ул Адмиралтейская, 2",ТС2,"В-класс (малый) до 3,9 м","ВАЗ ВАЗ 2110, 21101, 21102, 21103, 21108",Черный,Технические неисправности отсутствуют,2005,Задний,Нет
2019-10-13T23:20:00Z,"Кировский район, г Астрахань, ул Адмиралтейская, 2",ТС3,"В-класс (малый) до 3,9 м",FORD Focus,Серый,Технические неисправности отсутствуют,2008,Передний,Нет
2019-10-13T19:24:00Z,Приволжский район,ТС1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ  Ока  ВАЗ-1111 и модификации,Красный,Технические неисправности отсутствуют,2003,Передний,Нет
2019-10-12T04:20:00Z,Камызякский район,ТС1,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA Прочие модели Toyota,Белый,Технические неисправности отсутствуют,1995,Полноприводный,Нет
2019-10-12T00:45:00Z,Наримановский район,ТС1,"В-класс (малый) до 3,9 м",RENAULT Logan,Коричневый,"Наличие конструктивных изменений по сравнению с серийным ТС, сведения о которых отсутствуют в регистрационных документах",2014,Передний,Нет
2019-10-12T00:45:00Z,Наримановский район,ТС2,"В-класс (малый) до 3,9 м",TOYOTA Прочие модели Toyota,Красный,Технические неисправности отсутствуют,2004,Передний,Нет
2019-10-12T00:45:00Z,Наримановский район,ТС3,"В-класс (малый) до 3,9 м",RENAULT Logan,Красный,Технические неисправности отсутствуют,2018,Передний,Нет
2019-10-12T22:20:00Z,"Ленинский район, г Астрахань, ул Соликамская, 1",ТС1,"В-класс (малый) до 3,9 м",HYUNDAI Solaris,Белый,Технические неисправности отсутствуют,2015,Передний,Нет
2019-10-12T22:20:00Z,"Ленинский район, г Астрахань, ул Соликамская, 1",ТС2,"В-класс (малый) до 3,9 м",SKODA Rapid,Белый,Технические неисправности отсутствуют,2017,Передний,Нет
2019-10-12T13:45:00Z,"Ленинский район, г Астрахань, ул Бабаевского, 41",ТС1,"В-класс (малый) до 3,9 м",VOLKSWAGEN Polo,Коричневый,Технические неисправности отсутствуют,2014,Задний,Нет
2019-10-12T13:45:00Z,"Ленинский район, г Астрахань, ул Бабаевского, 41",ТС2,"В-класс (малый) до 3,9 м",MITSUBISHI Прочие модели Mitsubishi,Серый,Технические неисправности отсутствуют,2000,Задний,Нет
2019-10-12T10:15:00Z,Ахтубинский район,ТС1,"В-класс (малый) до 3,9 м",CHEVROLET Прочие модели Chevrolet,Серый,Технические неисправности отсутствуют,2007,Передний,Нет
2019-10-12T10:15:00Z,Ахтубинский район,ТС2,Прочие легковые автомобили,ВАЗ  Нива  ВАЗ-2121 и модификации,Синий,Технические неисправности отсутствуют,2002,Полноприводный,Нет
2019-10-12T17:30:00Z,"Советский район, г Астрахань, ул Бакинская, 129",ТС1,"В-класс (малый) до 3,9 м",KIA Ceed,Синий,Технические неисправности отсутствуют,2014,Задний,Нет
2019-10-12T17:30:00Z,"Советский район, г Астрахань, ул Бакинская, 129",ТС2,"В-класс (малый) до 3,9 м",RENAULT Logan,Серый,Технические неисправности отсутствуют,2014,Передний,Нет
2019-10-11T08:15:00Z,"Советский район, г Астрахань, ул Николая Островского, 57",ТС1,"В-класс (малый) до 3,9 м",ВАЗ Kalina,Красный,Технические неисправности отсутствуют,2010,Передний,Да
2019-10-11T08:15:00Z,"Советский район, г Астрахань, ул Николая Островского, 57",ТС2,Велосипеды,Прочие марки ТС Прочие марки и модели ТС,Синий,Технические неисправности отсутствуют,NA,Иной,Нет
2019-10-11T11:30:00Z,"Наримановский район, с Старокучергановка, ул Победы, 38",ТС1,"В-класс (малый) до 3,9 м",ВАЗ  Жигули  ВАЗ-2107 модификации,Зеленый,Технические неисправности отсутствуют,2006,Задний,Нет
2019-10-11T11:30:00Z,"Наримановский район, с Старокучергановка, ул Победы, 38",ТС2,"В-класс (малый) до 3,9 м","ВАЗ  Жигули  ВАЗ-2108, 09 и модификации",Зеленый,Технические неисправности отсутствуют,1999,Передний,Нет
2019-10-11T23:00:00Z,"Советский район, г Астрахань, ул Моздокская, 9",ТС1,"В-класс (малый) до 3,9 м",CHEVROLET Aveo,Белый,Технические неисправности отсутствуют,2005,Передний,Нет
2019-10-10T17:10:00Z,"Ленинский район, г Астрахань, ул Староверова, 93 А",ТС1,"В-класс (малый) до 3,9 м",MERCEDES E-класс,Черный,Технические неисправности отсутствуют,2002,Задний,Нет
2019-10-10T17:55:00Z,"Кировский район, г Астрахань, ул Бакинская, 97",ТС1,"В-класс (малый) до 3,9 м",ВАЗ Vesta (Веста),Коричневый,Технические неисправности отсутствуют,2016,Передний,Нет
2019-10-10T17:55:00Z,"Кировский район, г Астрахань, ул Бакинская, 97",ТС2,"В-класс (малый) до 3,9 м",RENAULT Logan,Белый,Технические неисправности отсутствуют,2018,Передний,Нет
2019-10-10T17:55:00Z,"Кировский район, г Астрахань, ул Бакинская, 97",ТС3,"В-класс (малый) до 3,9 м",MAZDA Demio,Черный,Технические неисправности отсутствуют,2004,Задний,Нет
2019-10-10T17:55:00Z,"Кировский район, г Астрахань, ул Бакинская, 97",ТС4,"В-класс (малый) до 3,9 м",MITSUBISHI Прочие модели Mitsubishi,Белый,Технические неисправности отсутствуют,2013,Полноприводный,Нет
2019-10-10T11:35:00Z,"Трусовский район, г Астрахань, пер Пожарского, 7",ТС1,"В-класс (малый) до 3,9 м",ВАЗ ВАЗ 2131 и модификации,Белый,Технические неисправности отсутствуют,2012,Полноприводный,Нет
2019-10-10T11:35:00Z,"Трусовский район, г Астрахань, пер Пожарского, 7",ТС2,"В-класс (малый) до 3,9 м",RENAULT Logan,Зеленый,Технические неисправности отсутствуют,2007,Передний,Нет
2019-10-09T21:00:00Z,"Ленинский район, г Астрахань, пл Вокзальная, 19",ТС1,"В-класс (малый) до 3,9 м",KIA Ceed,Белый,Технические неисправности отсутствуют,2011,Передний,Нет
2019-10-09T21:00:00Z,"Ленинский район, г Астрахань, пл Вокзальная, 19",ТС2,"В-класс (малый) до 3,9 м",MAZDA Mazda 2,Белый,Технические неисправности отсутствуют,2009,Передний,Нет
2019-10-09T13:00:00Z,"Советский район, г Астрахань, ул Николая Островского, 58",ТС1,"В-класс (малый) до 3,9 м",LEXUS GX,Черный,Технические неисправности отсутствуют,2012,Передний,Нет
2019-10-09T13:00:00Z,"Советский район, г Астрахань, ул Николая Островского, 58",ТС2,"В-класс (малый) до 3,9 м",Прочие марки легковых ТС Прочие марки легковых ТС,Белый,Технические неисправности отсутствуют,2014,Полноприводный,Нет
2019-10-09T09:45:00Z,"Советский район, г Астрахань, ул Николая Островского, 146 А",ТС1,Одноэтажные длиной от 5 до 8 м,ГАЗ Прочие модели ГАЗ,Белый,Технические неисправности отсутствуют,2018,Задний,Нет
2019-10-08T09:35:00Z,Приволжский район,ТС1,"В-класс (малый) до 3,9 м",TOYOTA Corolla,Белый,Технические неисправности отсутствуют,2001,Задний,Нет
